major_abbr,pathway,dept_abbrev,course_number,student_count,students_in_major,course_gpa_50pct,CourseLongName,major_full_nm,MajorID,CoursePopularityRank,Campus
PHYS  ,1,CHEM  ,152,144,303,2.6,7,176,270,10,0
PHYS  ,2,MATH  ,126,46,70,2.6,0,177,271,1,0
PHYS  ,2,PHYS  ,121,44,70,2.8,3,177,271,2,0
PHYS  ,2,CHEM  ,152,42,70,2.65,7,177,271,3,0
PHYS  ,2,PHYS  ,122,42,70,2.7,6,177,271,3,0
PHYS  ,2,BIOL  ,180,39,70,2.8,76,177,271,4,0
PHYS  ,2,CHEM  ,142,39,70,2.8,7,177,271,4,0
PHYS  ,2,CHEM  ,162,36,70,2.7,7,177,271,5,0
PHYS  ,2,MATH  ,125,35,70,2.8,13,177,271,6,0
PHYS  ,2,MATH  ,124,32,70,3,16,177,271,7,0
PHYS  ,2,MATH  ,307,32,70,3,2,177,271,7,0
PHYS  ,2,ENGL  ,131,29,70,3.6,14,177,271,8,0
PHYS  ,2,PHYS  ,123,29,70,2.9,8,177,271,8,0
PHYS  ,2,CHEM  ,237,25,70,2.3,78,177,271,9,0
PHYS  ,2,MATH  ,308,24,70,2.55,4,177,271,10,0
PHYS  ,3,MATH  ,126,162,270,3,0,178,272,1,0
PHYS  ,3,PHYS  ,121,158,270,3.2,3,178,272,2,0
PHYS  ,3,PHYS  ,122,145,270,3.1,6,178,272,3,0
PHYS  ,3,PHYS  ,123,120,270,3.3,8,178,272,4,0
PHYS  ,3,MATH  ,307,117,270,3.2,2,178,272,5,0
PHYS  ,3,MATH  ,308,116,270,3.1,4,178,272,6,0
PHYS  ,3,MATH  ,125,113,270,3.1,13,178,272,7,0
PHYS  ,3,PHYS  ,224,101,270,3.3,62,178,272,8,0
PHYS  ,3,MATH  ,124,76,270,3.25,16,178,272,9,0
PHYS  ,3,PHYS  ,227,76,270,3.5,492,178,272,9,0
PHYS  ,3,CSE   ,142,73,270,3.3,21,178,272,10,0
PHYS  ,4,PHYS  ,121,7,12,3.2,3,179,273,1,0
PHYS  ,4,MATH  ,126,6,12,2.75,0,179,273,2,0
PHYS  ,4,MATH  ,307,6,12,2.8,2,179,273,2,0
PHYS  ,4,MATH  ,308,6,12,2.95,4,179,273,2,0
PHYS  ,4,PHYS  ,122,6,12,2.85,6,179,273,2,0
PHYS  ,4,PHYS  ,123,6,12,3.05,8,179,273,2,0
PHYS  ,4,CHEM  ,152,5,12,2.4,7,179,273,3,0
PHYS  ,4,PHYS  ,224,5,12,2.9,62,179,273,3,0
PHYS  ,4,PHYS  ,227,5,12,2.5,492,179,273,3,0
PHYS  ,4,AMATH ,301,4,12,0.95,5,179,273,4,0
PHYS  ,4,CHEM  ,142,4,12,2.65,7,179,273,4,0
PHYS  ,4,ENGL  ,111,4,12,3.75,20,179,273,4,0
PHYS  ,4,PHYS  ,225,4,12,2.15,503,179,273,4,0
PHYS  ,4,PSYCH ,101,4,12,3.95,22,179,273,4,0
PHYS  ,4,A A   ,210,3,12,3.1,9,179,273,5,0
PHYS  ,4,CSE   ,142,3,12,3.4,21,179,273,5,0
PHYS  ,4,M E   ,123,3,12,3.2,15,179,273,5,0
PHYS  ,4,MATH  ,124,3,12,2.7,16,179,273,5,0
PHYS  ,4,MATH  ,125,3,12,3,13,179,273,5,0
PHYS  ,4,MATH  ,324,3,12,2.1,12,179,273,5,0
PHYS  ,4,PHYS  ,228,3,12,2,492,179,273,5,0
PHYS  ,4,PHYS  ,294,3,12,3.3,495,179,273,5,0
PHYS  ,4,PHYS  ,321,3,12,3.1,1552,179,273,5,0
PHYS  ,4,PHYS  ,334,3,12,3,497,179,273,5,0
PHYS  ,4,PHYS  ,407,3,12,3.8,1551,179,273,5,0
PHYS  ,4,ARCH  ,150,2,12,3.25,23,179,273,6,0
PHYS  ,4,ASTR  ,101,2,12,3.5,95,179,273,6,0
PHYS  ,4,ASTR  ,321,2,12,2.85,491,179,273,6,0
PHYS  ,4,COM   ,220,2,12,2.9,231,179,273,6,0
PHYS  ,4,CSE   ,143,2,12,2.8,41,179,273,6,0
PHYS  ,4,ENGL  ,131,2,12,3.75,14,179,273,6,0
PHYS  ,4,MATH  ,120,2,12,3.4,40,179,273,6,0
PHYS  ,4,PHYS  ,217,2,12,2.85,1555,179,273,6,0
PHYS  ,4,PHYS  ,226,2,12,2.2,1554,179,273,6,0
PHYS  ,4,PHYS  ,322,2,12,2.05,1552,179,273,6,0
PHYS  ,4,PHYS  ,324,2,12,2.2,1553,179,273,6,0
PHYS  ,4,PHYS  ,335,2,12,2.85,497,179,273,6,0
PHYS  ,4,PHYS  ,408,2,12,3.8,1551,179,273,6,0
PHYS  ,4,POL S ,201,2,12,3.35,489,179,273,6,0
PHYS  ,4,PSYCH ,202,2,12,3.7,131,179,273,6,0
PHYS  ,4,RELIG ,220,2,12,3.65,1270,179,273,6,0
PHYS  ,4,SCAND ,335,2,12,3.6,1367,179,273,6,0
PHYS  ,4,STAT  ,311,2,12,2.95,51,179,273,6,0
POL S ,0,POL S ,203,615,846,3.2,330,180,274,1,0
POL S ,0,POL S ,202,508,846,3.4,239,180,274,2,0
POL S ,0,POL S ,204,472,846,3.3,477,180,274,3,0
POL S ,0,POL S ,201,432,846,3.2,489,180,274,4,0
POL S ,0,ECON  ,200,346,846,2.9,31,180,274,5,0
POL S ,0,PSYCH ,101,234,846,2.8,22,180,274,6,0
POL S ,0,ENGL  ,131,224,846,3.6,14,180,274,7,0
POL S ,0,ECON  ,201,204,846,2.7,30,180,274,8,0
POL S ,0,POL S ,270,196,846,3.4,1136,180,274,9,0
POL S ,0,ESS   ,101,184,846,3.3,35,180,274,10,0
POL S ,70,POL S ,270,127,141,3.4,1136,181,276,1,0
POL S ,70,ECON  ,200,109,141,2.9,31,181,276,2,0
POL S ,70,ECON  ,201,107,141,2.9,30,181,276,3,0
POL S ,70,POL S ,203,104,141,3,330,181,276,4,0
POL S ,70,POL S ,204,94,141,3.2,477,181,276,5,0
POL S ,70,POL S ,202,91,141,3.3,239,181,276,6,0
POL S ,70,POL S ,427,77,141,3.3,832,181,276,7,0
POL S ,70,POL S ,322,67,141,3.4,1556,181,276,8,0
POL S ,70,POL S ,307,65,141,3.4,1557,181,276,9,0
POL S ,70,POL S ,201,62,141,3.05,489,181,276,10,0
POL S ,80,POL S ,321,88,95,3.55,1216,182,277,1,0
POL S ,80,POL S ,407,74,95,3.4,1560,182,277,2,0
POL S ,80,POL S ,203,70,95,3.35,330,182,277,3,0
POL S ,80,POL S ,204,53,95,3.3,477,182,277,4,0
POL S ,80,POL S ,368,51,95,3.4,1278,182,277,5,0
POL S ,80,POL S ,202,45,95,3.5,239,182,277,6,0
POL S ,80,POL S ,307,43,95,3.5,1557,182,277,7,0
POL S ,80,POL S ,325,43,95,3.5,1561,182,277,7,0
POL S ,80,POL S ,331,36,95,3.4,1514,182,277,8,0
POL S ,80,POL S ,201,35,95,3.4,489,182,277,9,0
POL S ,80,POL S ,270,35,95,3.5,1136,182,277,9,0
POL S ,80,ECON  ,200,30,95,2.9,31,182,277,10,0
POL S ,80,LSJ   ,200,30,95,3.3,156,182,277,10,0
PSYCH ,0,PSYCH ,209,1229,1475,3.5,162,183,279,1,0
PSYCH ,0,PSYCH ,202,1228,1475,3.5,131,183,279,2,0
PSYCH ,0,PSYCH ,101,817,1475,3.8,22,183,279,3,0
PSYCH ,0,BIOL  ,118,617,1475,3,117,183,279,4,0
PSYCH ,0,ENGL  ,131,435,1475,3.6,14,183,279,5,0
PSYCH ,0,CHEM  ,142,391,1475,2.6,7,183,279,6,0
PSYCH ,0,MATH  ,124,380,1475,2.85,16,183,279,7,0
PSYCH ,0,BIOL  ,180,354,1475,2.8,76,183,279,8,0
PSYCH ,0,PSYCH ,210,303,1475,3.5,138,183,279,9,0
PSYCH ,0,ECON  ,200,299,1475,3.1,31,183,279,10,0
RELIG ,0,ENGL  ,131,9,27,3.5,14,184,280,1,0
RELIG ,0,JSIS C,201,9,27,3.3,960,184,280,1,0
RELIG ,0,JSIS  ,201,8,27,3.1,954,184,280,2,0
RELIG ,0,PSYCH ,101,8,27,2.65,22,184,280,2,0
RELIG ,0,MATH  ,126,6,27,2.75,0,184,280,3,0
RELIG ,0,ASTR  ,101,5,27,2.9,95,184,280,4,0
RELIG ,0,CHEM  ,142,5,27,2.4,7,184,280,4,0
RELIG ,0,ECON  ,200,5,27,1.5,31,184,280,4,0
RELIG ,0,ENGL  ,111,5,27,3.6,20,184,280,4,0
RELIG ,0,ESS   ,101,5,27,3,35,184,280,4,0
RELIG ,0,JSIS C,202,5,27,2.8,1215,184,280,4,0
RELIG ,0,JSIS C,307,5,27,3,1557,184,280,4,0
RELIG ,0,MATH  ,124,5,27,2.8,16,184,280,4,0
RELIG ,0,MATH  ,125,5,27,2.9,13,184,280,4,0
RELIG ,0,SPAN  ,103,5,27,3.5,193,184,280,4,0
RELIG ,0,BIOL  ,118,4,27,1.7,117,184,280,5,0
RELIG ,0,CLAS  ,430,4,27,3.65,148,184,280,5,0
RELIG ,0,CSE   ,142,4,27,2.4,21,184,280,5,0
RELIG ,0,JSIS  ,200,4,27,3.2,986,184,280,5,0
RELIG ,0,JSIS C,220,4,27,3,1270,184,280,5,0
RELIG ,0,MATH  ,307,4,27,2.3,2,184,280,5,0
RELIG ,0,PHYS  ,121,4,27,3.35,3,184,280,5,0
RELIG ,0,ATM S ,111,3,27,3,65,184,280,6,0
RELIG ,0,C LIT ,240,3,27,3.4,297,184,280,6,0
RELIG ,0,CHEM  ,162,3,27,3.3,7,184,280,6,0
RELIG ,0,ESS   ,106,3,27,3,59,184,280,6,0
RELIG ,0,HIST  ,209,3,27,3,1368,184,280,6,0
RELIG ,0,JSIS C,305,3,27,3.7,1567,184,280,6,0
RELIG ,0,MUSIC ,120,3,27,3.6,312,184,280,6,0
RELIG ,0,POL S ,203,3,27,2.4,330,184,280,6,0
RELIG ,0,PSYCH ,202,3,27,3.1,131,184,280,6,0
RELIG ,0,PSYCH ,209,3,27,3.1,162,184,280,6,0
RELIG ,0,RELIG ,202,3,27,3.9,1215,184,280,6,0
RELIG ,0,ANTH  ,101,2,27,3.8,244,184,280,7,0
RELIG ,0,ANTH  ,150,2,27,2.35,309,184,280,7,0
RELIG ,0,ART   ,140,2,27,3.65,402,184,280,7,0
RELIG ,0,ATM S ,211,2,27,3.1,167,184,280,7,0
RELIG ,0,BIOL  ,180,2,27,2.15,76,184,280,7,0
RELIG ,0,CHEM  ,152,2,27,2.35,7,184,280,7,0
RELIG ,0,CHEM  ,237,2,27,2.3,78,184,280,7,0
RELIG ,0,CSE   ,143,2,27,3.05,41,184,280,7,0
RELIG ,0,ECON  ,201,2,27,2.45,30,184,280,7,0
RELIG ,0,ENGL  ,108,2,27,3.75,50,184,280,7,0
RELIG ,0,ENGL  ,298,2,27,2.85,245,184,280,7,0
RELIG ,0,ESRM  ,150,2,27,3.65,57,184,280,7,0
RELIG ,0,FRENCH,214,2,27,3.5,449,184,280,7,0
RELIG ,0,HEBR  ,414,2,27,4,1573,184,280,7,0
RELIG ,0,HIST  ,250,2,27,2.15,1572,184,280,7,0
RELIG ,0,HSTAM ,370,2,27,3.45,90,184,280,7,0
RELIG ,0,HSTEU ,274,2,27,3.25,1046,184,280,7,0
RELIG ,0,JSIS B,202,2,27,3.65,1215,184,280,7,0
RELIG ,0,JSIS B,352,2,27,2.55,1570,184,280,7,0
RELIG ,0,JSIS C,240,2,27,4,1515,184,280,7,0
RELIG ,0,JSIS C,380,2,27,3.95,1574,184,280,7,0
RELIG ,0,JSIS C,489,2,27,3.85,1568,184,280,7,0
RELIG ,0,MATH  ,111,2,27,1.9,33,184,280,7,0
RELIG ,0,MATH  ,308,2,27,2.8,4,184,280,7,0
RELIG ,0,MUSIC ,116,2,27,3.2,44,184,280,7,0
RELIG ,0,MUSIC ,162,2,27,3.4,36,184,280,7,0
RELIG ,0,PHIL  ,100,2,27,2,86,184,280,7,0
RELIG ,0,PHYS  ,122,2,27,3.2,6,184,280,7,0
RELIG ,0,PHYS  ,207,2,27,3.55,1571,184,280,7,0
RELIG ,0,POL S ,201,2,27,3.1,489,184,280,7,0
RELIG ,0,POL S ,202,2,27,3,239,184,280,7,0
RELIG ,0,PSYCH ,210,2,27,3.35,138,184,280,7,0
RELIG ,0,RELIG ,301,2,27,3.65,1567,184,280,7,0
RELIG ,0,SOC WF,200,2,27,3.35,234,184,280,7,0
RELIG ,0,SPAN  ,201,2,27,3.7,163,184,280,7,0
RELIG ,0,SWA   ,101,2,27,3.7,1569,184,280,7,0
ROM LI,0,LING  ,200,6,9,2.9,75,185,281,1,0
ROM LI,0,PSYCH ,101,3,9,3.1,22,185,281,2,0
ROM LI,0,ENGL  ,111,2,9,2.55,20,185,281,3,0
ROM LI,0,FRENCH,201,2,9,3.2,313,185,281,3,0
ROM LI,0,FRENCH,202,2,9,2.8,313,185,281,3,0
ROM LI,0,FRENCH,203,2,9,2.8,313,185,281,3,0
ROM LI,0,FRENCH,301,2,9,3,1222,185,281,3,0
ROM LI,0,HSTEU ,376,2,9,2.6,1102,185,281,3,0
ROM LI,0,ITAL  ,101,2,9,3.95,187,185,281,3,0
ROM LI,0,ITAL  ,102,2,9,3.85,187,185,281,3,0
ROM LI,0,LING  ,400,2,9,3.45,1408,185,281,3,0
ROM LI,0,LING  ,450,2,9,3.9,1407,185,281,3,0
ROM LI,0,LING  ,461,2,9,2.8,1406,185,281,3,0
ROM LI,0,ROLING,402,2,9,3.2,1575,185,281,3,0
ROM LI,0,RUSS  ,321,2,9,2.75,1576,185,281,3,0
ROM LI,0,SPAN  ,103,2,9,3.5,193,185,281,3,0
RUSS  ,0,RUSS  ,101,10,19,3.95,769,186,282,1,0
RUSS  ,0,RUSS  ,102,9,19,4,769,186,282,2,0
RUSS  ,0,ECON  ,200,7,19,3.2,31,186,282,3,0
RUSS  ,0,RUSS  ,103,6,19,4,769,186,282,4,0
RUSS  ,0,RUSS  ,301,6,19,3.7,1577,186,282,4,0
RUSS  ,0,RUSS  ,202,5,19,3.7,1578,186,282,5,0
RUSS  ,0,CSE   ,142,4,19,3.1,21,186,282,6,0
RUSS  ,0,LING  ,200,4,19,3.3,75,186,282,6,0
RUSS  ,0,RUSS  ,201,4,19,3.85,1578,186,282,6,0
RUSS  ,0,RUSS  ,302,4,19,3.6,1577,186,282,6,0
RUSS  ,0,CSE   ,143,3,19,1.8,41,186,282,7,0
RUSS  ,0,ECON  ,201,3,19,3.6,30,186,282,7,0
RUSS  ,0,ENGL  ,111,3,19,4,20,186,282,7,0
RUSS  ,0,JSIS  ,200,3,19,3.9,986,186,282,7,0
RUSS  ,0,MATH  ,124,3,19,3.5,16,186,282,7,0
RUSS  ,0,MATH  ,125,3,19,3,13,186,282,7,0
RUSS  ,0,MATH  ,126,3,19,2.7,0,186,282,7,0
RUSS  ,0,PHYS  ,121,3,19,2.3,3,186,282,7,0
RUSS  ,0,RUSS  ,203,3,19,3.4,1578,186,282,7,0
RUSS  ,0,RUSS  ,250,3,19,3.8,1579,186,282,7,0
RUSS  ,0,ACCTG ,215,2,19,2.95,28,186,282,8,0
RUSS  ,0,ACCTG ,225,2,19,3.2,27,186,282,8,0
RUSS  ,0,AIS   ,378,2,19,4,180,186,282,8,0
RUSS  ,0,ASTR  ,101,2,19,2.95,95,186,282,8,0
RUSS  ,0,ENGL  ,297,2,19,3.15,305,186,282,8,0
RUSS  ,0,ENGL  ,301,2,19,2.8,432,186,282,8,0
RUSS  ,0,ESRM  ,325,2,19,3.65,849,186,282,8,0
RUSS  ,0,HONORS,100,2,19,3.6,169,186,282,8,0
RUSS  ,0,MGMT  ,200,2,19,2.85,29,186,282,8,0
RUSS  ,0,PHYS  ,114,2,19,3.3,72,186,282,8,0
RUSS  ,0,POL S ,203,2,19,1.95,330,186,282,8,0
RUSS  ,0,PSYCH ,202,2,19,3.85,131,186,282,8,0
RUSS  ,0,QMETH ,201,2,19,2,32,186,282,8,0
RUSS  ,0,RUSS  ,110,2,19,3.35,214,186,282,8,0
RUSS  ,0,RUSS  ,210,2,19,3.75,1582,186,282,8,0
RUSS  ,0,RUSS  ,223,2,19,1.5,1581,186,282,8,0
RUSS  ,0,RUSS  ,303,2,19,3.9,1577,186,282,8,0
RUSS  ,0,RUSS  ,324,2,19,3.9,1583,186,282,8,0
RUSS  ,0,SCAND ,152,2,19,4,1580,186,282,8,0
SCAN A,0,ENGL  ,198,3,7,3.7,103,187,284,1,0
SCAN A,0,PSYCH ,101,3,7,3.4,22,187,284,1,0
SCAN A,0,SCAND ,367,3,7,3.6,456,187,284,1,0
SCAN A,0,SWED  ,101,3,7,3.9,1584,187,284,1,0
SCAN A,0,CHEM  ,120,2,7,2.9,128,187,284,2,0
SCAN A,0,ESS   ,100,2,7,3.4,58,187,284,2,0
SCAN A,0,MATH  ,120,2,7,2.4,40,187,284,2,0
SCAN A,0,SCAND ,315,2,7,3.75,1586,187,284,2,0
SCAN A,0,SCAND ,326,2,7,3.55,1587,187,284,2,0
SCAN A,0,SCAND ,335,2,7,3.75,1367,187,284,2,0
SCAN A,0,SWED  ,102,2,7,3.8,1584,187,284,2,0
SCAN A,0,SWED  ,201,2,7,3.6,1585,187,284,2,0
SIS   ,0,JSIS  ,201,257,332,3.7,954,188,285,1,0
SIS   ,0,ECON  ,200,247,332,3.2,31,188,285,2,0
SIS   ,0,JSIS  ,200,244,332,3.6,986,188,285,3,0
SIS   ,0,ECON  ,201,141,332,3.1,30,188,285,4,0
SIS   ,0,JSIS  ,202,133,332,3.6,1203,188,285,5,0
SIS   ,0,ENGL  ,131,83,332,3.6,14,188,285,6,0
SIS   ,0,ENGL  ,298,75,332,3.6,245,188,285,7,0
SIS   ,0,PSYCH ,101,73,332,3.2,22,188,285,8,0
SIS   ,0,GEOG  ,123,66,332,3.85,89,188,285,9,0
SIS   ,0,POL S ,203,62,332,3.3,330,188,285,10,0
SISA  ,0,ECON  ,200,108,228,2.7,31,189,286,1,0
SISA  ,0,ECON  ,201,78,228,2.85,30,189,286,2,0
SISA  ,0,JSIS  ,201,74,228,3.25,954,189,286,3,0
SISA  ,0,ENGL  ,131,71,228,3.3,14,189,286,4,0
SISA  ,0,PSYCH ,101,71,228,3,22,189,286,4,0
SISA  ,0,MATH  ,124,67,228,2.6,16,189,286,5,0
SISA  ,0,ESRM  ,100,52,228,3.2,37,189,286,6,0
SISA  ,0,ESS   ,101,50,228,3.05,35,189,286,7,0
SISA  ,0,ARCH  ,150,46,228,3.6,23,189,286,8,0
SISA  ,0,JSIS  ,203,42,228,3.5,1588,189,286,9,0
SISA  ,0,MATH  ,111,41,228,3.1,33,189,286,10,0
SISJE ,0,ECON  ,200,2,5,3,31,190,288,1,0
SISJE ,0,JSIS B,250,2,5,3.7,1572,190,288,1,0
SISJE ,0,JSIS C,489,2,5,3.8,1568,190,288,1,0
SISLA ,0,ECON  ,200,18,40,3,31,191,289,1,0
SISLA ,0,SPAN  ,201,13,40,3.6,163,191,289,2,0
SISLA ,0,ENGL  ,131,11,40,3.4,14,191,289,3,0
SISLA ,0,JSIS  ,201,10,40,3.35,954,191,289,4,0
SISLA ,0,SPAN  ,103,10,40,3.5,193,191,289,4,0
SISLA ,0,ECON  ,201,9,40,2.4,30,191,289,5,0
SISLA ,0,SPAN  ,202,9,40,3.4,163,191,289,5,0
SISLA ,0,SPAN  ,203,8,40,3.6,163,191,289,6,0
SISLA ,0,JSIS  ,200,7,40,3.5,986,191,289,7,0
SISLA ,0,MATH  ,111,7,40,2,33,191,289,7,0
SISLA ,0,ENGL  ,111,6,40,3.5,20,191,289,8,0
SISLA ,0,SIS   ,201,6,40,2.95,954,191,289,8,0
SISLA ,0,SPAN  ,301,6,40,3.25,257,191,289,8,0
SISLA ,0,ACCTG ,215,5,40,3.1,28,191,289,9,0
SISLA ,0,ATM S ,111,5,40,3,65,191,289,9,0
SISLA ,0,BIO A ,101,5,40,4,194,191,289,9,0
SISLA ,0,ESS   ,101,5,40,3.4,35,191,289,9,0
SISLA ,0,HSTLAC,185,5,40,3,1589,191,289,9,0
SISLA ,0,JSIS  ,202,5,40,3.3,1203,191,289,9,0
SISLA ,0,MATH  ,120,5,40,2.6,40,191,289,9,0
SISLA ,0,PSYCH ,101,5,40,1.9,22,191,289,9,0
SISLA ,0,SPAN  ,314,5,40,3.6,1590,191,289,9,0
SISLA ,0,ASTR  ,101,4,40,3.1,95,191,289,10,0
SISLA ,0,CHEM  ,142,4,40,2.25,7,191,289,10,0
SISLA ,0,CHSTU ,200,4,40,3.5,1595,191,289,10,0
SISLA ,0,CHSTU ,254,4,40,3.4,1591,191,289,10,0
SISLA ,0,ENGL  ,200,4,40,3.25,97,191,289,10,0
SISLA ,0,ESRM  ,100,4,40,3.25,37,191,289,10,0
SISLA ,0,GEOG  ,123,4,40,3.75,89,191,289,10,0
SISLA ,0,HSTAA ,282,4,40,3.05,1261,191,289,10,0
SISLA ,0,JSIS A,324,4,40,3.55,1594,191,289,10,0
SISLA ,0,MGMT  ,200,4,40,2.95,29,191,289,10,0
SISLA ,0,POL S ,203,4,40,3.05,330,191,289,10,0
SISLA ,0,PORT  ,110,4,40,3.7,1593,191,289,10,0
SISLA ,0,SPAN  ,322,4,40,3.7,1592,191,289,10,0
SOC   ,0,SOC   ,300,659,681,3.4,348,192,292,1,0
SOC   ,0,SOC   ,316,321,681,3,472,192,292,2,0
SOC   ,0,PSYCH ,101,300,681,2.6,22,192,292,3,0
SOC   ,0,ENGL  ,131,204,681,3.4,14,192,292,4,0
SOC   ,0,SOC   ,371,195,681,3,895,192,292,5,0
SOC   ,0,ECON  ,200,188,681,2.6,31,192,292,6,0
SOC   ,0,SOC   ,275,157,681,2.7,116,192,292,7,0
SOC   ,0,SOC   ,110,156,681,3,115,192,292,8,0
SOC   ,0,ESS   ,101,151,681,3.2,35,192,292,9,0
SOC   ,0,SOC   ,270,151,681,3.2,227,192,292,9,0
SOC   ,0,CHEM  ,142,138,681,2.2,7,192,292,10,0
SOC WF,0,PSYCH ,101,60,91,3.25,22,193,298,1,0
SOC WF,0,SOC WF,200,60,91,3.8,234,193,298,1,0
SOC WF,0,ECON  ,200,46,91,2.85,31,193,298,2,0
SOC WF,0,SOC   ,110,44,91,3.2,115,193,298,3,0
SOC WF,0,BIOL  ,118,36,91,2.4,117,193,298,4,0
SOC WF,0,PSYCH ,202,35,91,2.7,131,193,298,5,0
SOC WF,0,POL S ,202,26,91,2.85,239,193,298,6,0
SOC WF,0,STAT  ,220,24,91,3,225,193,298,7,0
SOC WF,0,ENGL  ,131,22,91,3.45,14,193,298,8,0
SOC WF,0,SOC   ,270,21,91,3.3,227,193,298,9,0
SOC WF,0,ENGL  ,198,17,91,3.4,103,193,298,10,0
SOCS E,0,ECON  ,200,6,42,2.3,31,194,299,1,0
SOCS E,0,PSYCH ,101,6,42,2.15,22,194,299,1,0
SOCS E,0,SOC   ,110,6,42,2.5,115,194,299,1,0
SOCS E,0,COM   ,202,5,42,3.8,183,194,299,2,0
SOCS E,0,ENGL  ,198,5,42,3.1,103,194,299,2,0
SOCS E,0,CHEM  ,142,4,42,1.95,7,194,299,3,0
SOCS E,0,SOC   ,271,4,42,2.85,213,194,299,3,0
SOCS E,0,SPAN  ,103,4,42,1.9,193,194,299,3,0
SOCS E,0,B CUSP,104,3,42,3.4,548,194,299,4,0
SOCS E,0,B CUSP,107,3,42,3.4,537,194,299,4,0
SOCS E,0,B CUSP,122,3,42,2.9,583,194,299,4,0
SOCS E,0,B CUSP,202,3,42,2.5,29,194,299,4,0
SOCS E,0,COM   ,201,3,42,3,48,194,299,4,0
SOCS E,0,COM   ,373,3,42,3.6,1615,194,299,4,0
SOCS E,0,COM   ,420,3,42,3.6,1614,194,299,4,0
SOCS E,0,COM   ,495,3,42,3.35,981,194,299,4,0
SOCS E,0,ECON  ,201,3,42,2.4,30,194,299,4,0
SOCS E,0,ENGL  ,111,3,42,3,20,194,299,4,0
SOCS E,0,ENGL  ,121,3,42,2.6,69,194,299,4,0
SOCS E,0,ENGL  ,131,3,42,3.5,14,194,299,4,0
SOCS E,0,ESS   ,101,3,42,3.2,35,194,299,4,0
SOCS E,0,GEOG  ,100,3,42,2.2,1360,194,299,4,0
SOCS E,0,LING  ,200,3,42,2.4,75,194,299,4,0
SOCS E,0,MATH  ,124,3,42,2.9,16,194,299,4,0
SOCS E,0,OCEAN ,101,3,42,1.6,120,194,299,4,0
SOCS E,0,PHIL  ,100,3,42,2.8,86,194,299,4,0
SOCS E,0,PHIL  ,102,3,42,3.1,198,194,299,4,0
SOCS E,0,PHIL  ,120,3,42,2,77,194,299,4,0
SOCS E,0,POL S ,204,3,42,2.3,477,194,299,4,0
SOCS E,0,PSYCH ,102,3,42,2.1,1353,194,299,4,0
SOCS E,0,PSYCH ,205,3,42,2.7,154,194,299,4,0
SOCS E,0,AAS   ,206,2,42,2.75,113,194,299,5,0
SOCS E,0,ACCTG ,215,2,42,2.8,28,194,299,5,0
SOCS E,0,AES   ,322,2,42,2.7,1616,194,299,5,0
SOCS E,0,AFRAM ,492,2,42,3.25,1623,194,299,5,0
SOCS E,0,ANTH  ,311,2,42,3.65,262,194,299,5,0
SOCS E,0,ATM S ,101,2,42,2.95,164,194,299,5,0
SOCS E,0,B CUSP,123,2,42,2.15,540,194,299,5,0
SOCS E,0,B CUSP,124,2,42,1.35,560,194,299,5,0
SOCS E,0,B CUSP,176,2,42,3.65,578,194,299,5,0
SOCS E,0,BIOL  ,119,2,42,2.95,246,194,299,5,0
SOCS E,0,BISGST,397,2,42,3.25,706,194,299,5,0
SOCS E,0,CLAS  ,101,2,42,3.05,66,194,299,5,0
SOCS E,0,CMU   ,200,2,42,3.5,1355,194,299,5,0
SOCS E,0,COM   ,343,2,42,3.4,1622,194,299,5,0
SOCS E,0,COM   ,442,2,42,2.35,1618,194,299,5,0
SOCS E,0,COM   ,474,2,42,4,1619,194,299,5,0
SOCS E,0,COM   ,484,2,42,3.55,1617,194,299,5,0
SOCS E,0,DRAMA ,101,2,42,2.1,38,194,299,5,0
SOCS E,0,ECON  ,300,2,42,2.8,92,194,299,5,0
SOCS E,0,ECON  ,301,2,42,2.8,105,194,299,5,0
SOCS E,0,ENGL  ,200,2,42,3.45,97,194,299,5,0
SOCS E,0,ENGL  ,302,2,42,3.1,1121,194,299,5,0
SOCS E,0,FISH  ,101,2,42,2.05,130,194,299,5,0
SOCS E,0,FRENCH,102,2,42,3.1,63,194,299,5,0
SOCS E,0,GEN ST,101,2,42,3.65,1179,194,299,5,0
SOCS E,0,HSTAA ,201,2,42,2.95,1311,194,299,5,0
SOCS E,0,JSIS A,402,2,42,2.8,1621,194,299,5,0
SOCS E,0,LING  ,100,2,42,2.05,61,194,299,5,0
SOCS E,0,MATH  ,111,2,42,2.45,33,194,299,5,0
SOCS E,0,MGMT  ,200,2,42,2.95,29,194,299,5,0
SOCS E,0,MUSIC ,331,2,42,3.5,96,194,299,5,0
SOCS E,0,POL S ,461,2,42,3.1,984,194,299,5,0
SOCS E,0,PSYCH ,210,2,42,2.75,138,194,299,5,0
SOCS E,0,SOC   ,222,2,42,2.65,147,194,299,5,0
SOCS E,0,SOC   ,362,2,42,3.05,208,194,299,5,0
SOCS E,0,SOC   ,376,2,42,2.8,1417,194,299,5,0
SOCS E,0,SPAN  ,101,2,42,2.95,193,194,299,5,0
SOCS E,0,SPAN  ,102,2,42,2.05,193,194,299,5,0
SOCS E,0,SPHSC ,300,2,42,2.75,1620,194,299,5,0
SPAN  ,0,SPAN  ,301,105,133,3.6,257,195,300,1,0
SPAN  ,0,SPAN  ,203,87,133,3.6,163,195,300,2,0
SPAN  ,0,SPAN  ,302,80,133,3.6,257,195,300,3,0
